Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
bridge,37,0.150878837,7.68,2501421,2749x4049,1.7978
bridge,38,0.151926149,8.00,2585086,2749x4049,1.8579
bridge,39,0.156322270,7.83,2635164,2749x4049,1.8939
bridge,40,0.160690821,8.23,2657515,2749x4049,1.9100
bridge,41,0.165837094,11.16,2742650,2749x4049,1.9712
bridge,42,0.156576431,8.09,2785078,2749x4049,2.0017
bridge,43,0.156412510,8.01,2825066,2749x4049,2.0304
bridge,44,0.156717111,8.01,2901574,2749x4049,2.0854
bridge,45,0.158250675,7.90,2943369,2749x4049,2.1154
bridge,46,0.163327878,8.20,3008054,2749x4049,2.1619
bridge,47,0.161052992,8.41,3036990,2749x4049,2.1827
bridge,48,0.172951242,11.09,3089383,2749x4049,2.2204
bridge,49,0.166118165,8.10,3178067,2749x4049,2.2841
bridge,50,0.162521506,8.20,3187790,2749x4049,2.2911
bridge,51,0.163315337,8.03,3197074,2749x4049,2.2978
bridge,52,0.164374690,8.30,3292867,2749x4049,2.3666
bridge,53,0.165660653,8.25,3352200,2749x4049,2.4093
bridge,54,0.172774761,9.67,3387287,2749x4049,2.4345
bridge,55,0.166842366,8.75,3431101,2749x4049,2.4660
bridge,56,0.170376386,8.74,3497337,2749x4049,2.5136
bridge,57,0.169453463,8.45,3568096,2749x4049,2.5645
bridge,58,0.171804079,8.85,3648434,2749x4049,2.6222
bridge,59,0.171334248,8.60,3680529,2749x4049,2.6453
bridge,60,0.172055449,8.51,3729921,2749x4049,2.6808
bridge,61,0.184578251,11.84,3812009,2749x4049,2.7398
bridge,62,0.183981739,9.33,3864669,2749x4049,2.7776
bridge,63,0.177449933,8.99,3951997,2749x4049,2.8404
bridge,64,0.177306583,9.08,3996021,2749x4049,2.8720
bridge,65,0.179929389,9.27,4096520,2749x4049,2.9443
bridge,66,0.180938112,9.01,4152694,2749x4049,2.9846
bridge,67,0.185015692,10.01,4222133,2749x4049,3.0345
bridge,68,0.192957572,9.82,4336555,2749x4049,3.1168
bridge,69,0.185682324,9.44,4408340,2749x4049,3.1684
bridge,70,0.187670049,9.72,4531215,2749x4049,3.2567
bridge,71,0.188964531,9.42,4620268,2749x4049,3.3207
bridge,72,0.190746587,9.40,4702431,2749x4049,3.3797
bridge,73,0.194445475,10.94,4819177,2749x4049,3.4637
bridge,74,0.195706538,9.74,4987769,2749x4049,3.5848
bridge,75,0.195823959,9.70,5014538,2749x4049,3.6041
