Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,,
stream,46,0.072535078,3.43,28938,768x512,0.5887,,,,,
stream,47,0.070199763,3.35,26453,768x512,0.5381,,,,,
stream,48,0.068181849,3.24,23883,768x512,0.4859,,,,,
stream,49,0.067567778,3.19,21650,768x512,0.4404,,,,,
stream,50,0.064896482,3.12,19526,768x512,0.3972,,,,,
stream,51,0.063038578,3.05,17557,768x512,0.3571,,,,,
stream,52,0.061391024,2.87,15879,768x512,0.323,,,,,
stream,53,0.058938949,2.83,14251,768x512,0.2899,,,,,
stream,54,0.057555726,2.75,12745,768x512,0.2592,,,,,
stream,55,0.056791173,2.83,11384,768x512,0.2316,,,,,
stream,56,0.054694339,2.61,10052,768x512,0.2045,,,,,
stream,57,0.053620517,2.56,8833,768x512,0.1797,,,,,
stream,58,0.051167192,2.53,7721,768x512,0.157,,,,,
stream,59,0.049738479,2.4,6596,768x512,0.1341,,,,,
stream,60,0.048300035,2.33,5569,768x512,0.1133,,,,,
stream,61,0.047240423,2.36,4588,768x512,0.0933,,,,,
stream,62,0.044980228,2.19,3523,768x512,0.0716,,,,,
stream,63,0.042675594,2.06,2485,768x512,0.0505,,,,,
studentsculpture,0,0.151402971,6.92,502451,632x505,12.5943,,,,,
studentsculpture,1,0.148482404,6.73,394673,632x505,9.8927,,,,,
studentsculpture,2,0.142562061,6.64,341175,632x505,8.5518,,,,,
studentsculpture,3,0.137414559,6.26,301131,632x505,7.548,,,,,
studentsculpture,4,0.135220495,6.1,274766,632x505,6.8872,,,,,
studentsculpture,5,0.134456284,6.03,251426,632x505,6.3021,,,,,
studentsculpture,6,0.134086642,6.04,234373,632x505,5.8747,,,,,
studentsculpture,7,0.13265083,6.13,217997,632x505,5.4642,,,,,
studentsculpture,8,0.129173742,5.84,205192,632x505,5.1433,,,,,
studentsculpture,9,0.125861695,5.69,192556,632x505,4.8265,,,,,
studentsculpture,10,0.122685027,5.63,182465,632x505,4.5736,,,,,
studentsculpture,11,0.120803474,5.47,173752,632x505,4.3552,,,,,
studentsculpture,12,0.115283111,5.33,164922,632x505,4.1339,,,,,
studentsculpture,13,0.113077816,5.25,157910,632x505,3.9581,,,,,
studentsculpture,14,0.109451559,5.01,151505,632x505,3.7975,,,,,
studentsculpture,15,0.108359146,5.03,145590,632x505,3.6493,,,,,
studentsculpture,16,0.106928234,4.89,139704,632x505,3.5017,,,,,
studentsculpture,17,0.10523565,4.92,134601,632x505,3.3738,,,,,
studentsculpture,18,0.105762091,4.93,129690,632x505,3.2507,,,,,
studentsculpture,19,0.103552477,4.74,125275,632x505,3.1401,,,,,
studentsculpture,20,0.105461241,5.22,120781,632x505,3.0274,,,,,
studentsculpture,21,0.101424262,4.76,117138,632x505,2.9361,,,,,
studentsculpture,22,0.099665918,4.66,113660,632x505,2.8489,,,,,
studentsculpture,23,0.099466257,4.63,110182,632x505,2.7617,,,,,
studentsculpture,24,0.099630178,4.77,105941,632x505,2.6554,,,,,
studentsculpture,25,0.097309862,4.44,100277,632x505,2.5135,,,,,
studentsculpture,26,0.095206457,4.43,95049,632x505,2.3824,,,,,
studentsculpture,27,0.094196745,4.39,90122,632x505,2.2589,,,,,
studentsculpture,28,0.092445412,4.27,85842,632x505,2.1516,,,,,
studentsculpture,29,0.091603179,4.26,81800,632x505,2.0503,,,,,
studentsculpture,30,0.089971577,4.23,78189,632x505,1.9598,,,,,
studentsculpture,31,0.088189162,4.1,73407,632x505,1.84,,,,,
studentsculpture,32,0.0871075,4.13,68731,632x505,1.7227,,,,,
studentsculpture,33,0.086401938,4.11,64995,632x505,1.6291,,,,,
studentsculpture,34,0.084646324,4.04,61226,632x505,1.5346,,,,,
studentsculpture,35,0.083124221,3.95,57388,632x505,1.4384,,,,,
studentsculpture,36,0.082184009,3.95,53485,632x505,1.3406,,,,,
studentsculpture,37,0.080217585,3.8,50094,632x505,1.2556,,,,,
studentsculpture,38,0.079271863,3.75,46795,632x505,1.1729,,,,,
studentsculpture,39,0.07773741,3.6,43480,632x505,1.0898,,,,,
studentsculpture,40,0.077029608,3.76,40694,632x505,1.02,,,,,
studentsculpture,41,0.080856546,4.13,37626,632x505,0.9431,,,,,
studentsculpture,42,0.074061532,3.74,34990,632x505,0.877,,,,,
studentsculpture,43,0.073118029,3.53,32382,632x505,0.8116,,,,,
studentsculpture,44,0.071453856,3.44,30085,632x505,0.7541,,,,,
studentsculpture,45,0.070966065,3.49,27689,632x505,0.694,,,,,
studentsculpture,46,0.06881568,3.27,25391,632x505,0.6364,,,,,
studentsculpture,47,0.068277229,3.26,23350,632x505,0.5852,,,,,
studentsculpture,48,0.067033926,3.25,21524,632x505,0.5395,,,,,
studentsculpture,49,0.065732634,3.31,19801,632x505,0.4963,,,,,
studentsculpture,50,0.063706709,3.1,18108,632x505,0.4538,,,,,
studentsculpture,51,0.062400026,3.07,16728,632x505,0.4193,,,,,
studentsculpture,52,0.061296423,3.05,15265,632x505,0.3826,,,,,
studentsculpture,53,0.061154794,3.02,13908,632x505,0.3486,,,,,
studentsculpture,54,0.058347737,2.82,12552,632x505,0.3146,,,,,
studentsculpture,55,0.057177294,2.81,11341,632x505,0.2842,,,,,
studentsculpture,56,0.056178743,2.83,10104,632x505,0.2532,,,,,
studentsculpture,57,0.054253558,2.71,9001,632x505,0.2256,,,,,
studentsculpture,58,0.053102716,2.57,8011,632x505,0.2008,,,,,
studentsculpture,59,0.051412932,2.49,6937,632x505,0.1738,,,,,
studentsculpture,60,0.049819769,2.53,5957,632x505,0.1493,,,,,
studentsculpture,61,0.047945114,2.37,5056,632x505,0.1267,,,,,
studentsculpture,62,0.045538449,2.24,3953,632x505,0.099,,,,,
studentsculpture,63,0.043446075,2.16,2763,632x505,0.0692,,,,,
womanhat,0,0.111844524,5.53,374937,480x720,8.679,,,,,
womanhat,1,0.104296308,5.13,263706,480x720,6.1043,,,,,
womanhat,2,0.091067379,4.44,210561,480x720,4.874,,,,,
womanhat,3,0.087904512,4.25,175884,480x720,4.0713,,,,,
womanhat,4,0.085338956,4.29,153663,480x720,3.557,,,,,
womanhat,5,0.08251179,4.2,135315,480x720,3.1322,,,,,
womanhat,6,0.079792924,3.92,121844,480x720,2.8204,,,,,
womanhat,7,0.076814088,3.86,109961,480x720,2.5453,,,,,
womanhat,8,0.073600011,3.64,100883,480x720,2.3352,,,,,
womanhat,9,0.070949385,3.71,92453,480x720,2.1401,,,,,
womanhat,10,0.06882232,3.46,85881,480x720,1.9879,,,,,
womanhat,11,0.069007501,3.53,79912,480x720,1.8498,,,,,
womanhat,12,0.065439463,2.95,74234,480x720,1.7183,,,,,
womanhat,13,0.064722101,3.44,69859,480x720,1.6171,,,,,
womanhat,14,0.063440468,3.19,65813,480x720,1.5234,,,,,
womanhat,15,0.062580956,3.21,62119,480x720,1.4379,,,,,
womanhat,16,0.061769465,3.15,58415,480x720,1.3521,,,,,
womanhat,17,0.060508512,3.05,55356,480x720,1.2813,,,,,
womanhat,18,0.060840883,3.23,52768,480x720,1.2214,,,,,
womanhat,19,0.059842631,3.11,50202,480x720,1.162,,,,,
womanhat,20,0.063465989,3.19,47662,480x720,1.1032,,,,,
womanhat,21,0.058651138,3,45582,480x720,1.0551,,,,,
womanhat,22,0.062431276,3.1,43615,480x720,1.0096,,,,,
womanhat,23,0.057861416,2.96,41962,480x720,0.9713,,,,,
womanhat,24,0.057152765,2.9,39750,480x720,0.9201,,,,,
womanhat,25,0.056222942,2.92,36817,480x720,0.8522,,,,,
womanhat,26,0.05505577,2.84,34135,480x720,0.7901,,,,,
womanhat,27,0.054376008,2.77,31768,480x720,0.7353,,,,,
womanhat,28,0.053739997,2.82,29682,480x720,0.687,,,,,
womanhat,29,0.052891726,2.82,27811,480x720,0.6437,,,,,
womanhat,30,0.052545825,2.72,26215,480x720,0.6068,,,,,
womanhat,31,0.051529732,2.64,23987,480x720,0.5552,,,,,
womanhat,32,0.051192831,2.59,21975,480x720,0.5086,,,,,
womanhat,33,0.05038803,2.57,20453,480x720,0.4734,,,,,
womanhat,34,0.0508221,2.63,19118,480x720,0.4425,,,,,
womanhat,35,0.048634546,2.52,17413,480x720,0.403,,,,,
womanhat,36,0.048072245,2.5,15966,480x720,0.3695,,,,,
womanhat,37,0.048672356,2.56,14747,480x720,0.3413,,,,,
womanhat,38,0.046549722,2.44,13473,480x720,0.3118,,,,,
womanhat,39,0.046860492,2.4,12433,480x720,0.2878,,,,,
womanhat,40,0.046933872,2.47,11349,480x720,0.2627,,,,,
womanhat,41,0.043937205,2.25,10439,480x720,0.2416,,,,,
womanhat,42,0.044928368,2.31,9625,480x720,0.2228,,,,,
womanhat,43,0.043082604,2.15,8802,480x720,0.2037,,,,,
womanhat,44,0.042279982,2.18,8060,480x720,0.1865,,,,,
womanhat,45,0.042062852,2.17,7375,480x720,0.1707,,,,,
womanhat,46,0.042495812,2.09,6746,480x720,0.1561,,,,,
womanhat,47,0.041932031,2.17,6233,480x720,0.1442,,,,,
womanhat,48,0.040544189,2.05,5715,480x720,0.1322,,,,,
womanhat,49,0.040079337,2.06,5284,480x720,0.1223,,,,,
womanhat,50,0.039559657,1.95,4880,480x720,0.1129,,,,,
womanhat,51,0.039068655,1.97,4520,480x720,0.1046,,,,,
womanhat,52,0.038990975,1.91,4155,480x720,0.0961,,,,,
womanhat,53,0.037331961,1.89,3859,480x720,0.0893,,,,,
womanhat,54,0.039760467,1.93,3581,480x720,0.0828,,,,,
womanhat,55,0.036996441,1.85,3310,480x720,0.0766,,,,,
womanhat,56,0.03690397,1.8,3087,480x720,0.0714,,,,,
womanhat,57,0.035553278,1.76,2830,480x720,0.0655,,,,,
womanhat,58,0.035212397,1.83,2637,480x720,0.061,,,,,
womanhat,59,0.035197646,1.78,2442,480x720,0.0565,,,,,
womanhat,60,0.034139424,1.7,2194,480x720,0.0507,,,,,
womanhat,61,0.033600983,1.66,2012,480x720,0.0465,,,,,
womanhat,62,0.033432733,1.66,1741,480x720,0.0403,,,,,
womanhat,63,0.032624121,1.57,1479,480x720,0.0342,,,,,
woman,0,0.118254717,5.94,467847,480x720,10.8297,,,,,
woman,1,0.113050576,5.47,352941,480x720,8.1699,,,,,
woman,2,0.10572565,5.16,292380,480x720,6.768,,,,,
woman,3,0.102728405,5.09,251554,480x720,5.823,,,,,
woman,4,0.10056087,4.93,224835,480x720,5.2045,,,,,
woman,5,0.098812966,4.9,202303,480x720,4.6829,,,,,
woman,6,0.096445891,4.75,186064,480x720,4.307,,,,,
woman,7,0.092773542,4.6,170819,480x720,3.9541,,,,,
woman,8,0.090614327,4.49,159006,480x720,3.6806,,,,,
woman,9,0.08682476,4.38,147804,480x720,3.4213,,,,,
woman,10,0.083661833,4.16,138732,480x720,3.2113,,,,,
woman,11,0.081391047,4,130569,480x720,3.0224,,,,,
woman,12,0.078770792,3.9,122448,480x720,2.8344,,,,,
woman,13,0.077008688,3.86,116236,480x720,2.6906,,,,,
woman,14,0.075815275,4.1,110116,480x720,2.5489,,,,,
woman,15,0.074884394,3.8,104896,480x720,2.4281,,,,,
woman,16,0.075065303,3.94,99457,480x720,2.3022,,,,,
woman,17,0.072897849,3.68,95057,480x720,2.2003,,,,,
woman,18,0.071999317,3.64,91193,480x720,2.1109,,,,,
woman,19,0.071133335,3.64,87539,480x720,2.0263,,,,,
woman,20,0.070353304,3.64,83796,480x720,1.9397,,,,,
woman,21,0.070242333,3.59,80646,480x720,1.8668,,,,,
woman,22,0.069585222,3.66,77618,480x720,1.7967,,,,,
woman,23,0.069169001,3.61,75062,480x720,1.7375,,,,,
woman,24,0.069773942,3.69,71998,480x720,1.6666,,,,,
woman,25,0.066985636,3.45,67524,480x720,1.563,,,,,
woman,26,0.065601393,3.34,63556,480x720,1.4712,,,,,
woman,27,0.065041732,3.25,60105,480x720,1.3913,,,,,
woman,28,0.067271577,3.43,56893,480x720,1.3169,,,,,
woman,29,0.063060437,3.23,54020,480x720,1.2504,,,,,
woman,30,0.063636729,3.26,51321,480x720,1.1879,,,,,
woman,31,0.061729024,3.32,47953,480x720,1.11,,,,,
woman,32,0.066627785,3.57,44685,480x720,1.0343,,,,,
woman,33,0.06456704,3.19,42021,480x720,0.9727,,,,,
woman,34,0.05950764,3.06,39512,480x720,0.9146,,,,,
woman,35,0.058561938,3.16,36830,480x720,0.8525,,,,,
woman,36,0.057565896,3.07,34215,480x720,0.792,,,,,
woman,37,0.056533093,2.9,31872,480x720,0.7377,,,,,
woman,38,0.055824681,2.88,29526,480x720,0.6834,,,,,
woman,39,0.05503889,2.84,27440,480x720,0.6351,,,,,
woman,40,0.058174157,3.06,25499,480x720,0.5902,,,,,
woman,41,0.053519957,2.79,23397,480x720,0.5415,,,,,
woman,42,0.052164394,2.68,21627,480x720,0.5006,,,,,
woman,43,0.051331982,2.61,19854,480x720,0.4595,,,,,
woman,44,0.05076283,2.68,18278,480x720,0.4231,,,,,
woman,45,0.05031206,2.61,16672,480x720,0.3859,,,,,
woman,46,0.049048447,2.53,15295,480x720,0.354,,,,,
woman,47,0.047722734,2.43,13948,480x720,0.3228,,,,,
woman,48,0.046984332,2.39,12633,480x720,0.2924,,,,,
woman,49,0.045980201,2.34,11406,480x720,0.264,,,,,
woman,50,0.045615739,2.43,10385,480x720,0.2403,,,,,
woman,51,0.044173157,2.22,9324,480x720,0.2158,,,,,
woman,52,0.045494779,2.24,8349,480x720,0.1932,,,,,
woman,53,0.042613913,2.17,7520,480x720,0.174,,,,,
woman,54,0.041908871,2.1,6705,480x720,0.1552,,,,,
woman,55,0.041919181,2.19,6008,480x720,0.139,,,,,
woman,56,0.040269948,1.97,5338,480x720,0.1235,,,,,
woman,57,0.039426666,1.98,4689,480x720,0.1085,,,,,
woman,58,0.038363944,1.95,4101,480x720,0.0949,,,,,
woman,59,0.040825119,2.05,3539,480x720,0.0819,,,,,
woman,60,0.039122065,2,3027,480x720,0.07,,,,,
woman,61,0.036335649,1.75,2633,480x720,0.0609,,,,,
woman,62,0.035250727,1.69,2139,480x720,0.0495,,,,,
woman,63,0.034080974,1.7,1613,480x720,0.0373,,,,,
