Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,avg time,avg energy,,,
statue,56,0.029228534,1.36,3435,480x720,0.0795,,,,,,
statue,57,0.028693292,1.37,3104,480x720,0.0718,,,,,,
statue,58,0.028887303,1.38,2829,480x720,0.0654,,,,,,
statue,59,0.029231553,1.34,2567,480x720,0.0594,,,,,,
statue,60,0.028541973,1.32,2339,480x720,0.0541,,,,,,
statue,61,0.035894419,1.62,2079,480x720,0.0481,,,,,,
statue,62,0.028511572,1.36,1782,480x720,0.0412,,,,,,
statue,63,0.028812683,1.35,1475,480x720,0.0341,,,,,,
stream,0,0.09184186,4.48,591069,768x512,12.0253,,,,,,
stream,1,0.076372187,3.35,452753,768x512,9.2112,,,,,,
stream,2,0.069599932,3.06,381728,768x512,7.7662,,,,,,
stream,3,0.065525163,2.97,334993,768x512,6.8154,,,,,,
stream,4,0.062805207,2.8,303816,768x512,6.1811,,,,,,
stream,5,0.061436035,2.85,278587,768x512,5.6678,,,,,,
stream,6,0.058402587,2.62,258748,768x512,5.2642,,,,,,
stream,7,0.057787516,2.71,241916,768x512,4.9217,,,,,,
stream,8,0.056167602,2.53,228190,768x512,4.6425,,,,,,
stream,9,0.056270242,2.62,215635,768x512,4.3871,,,,,,
stream,10,0.054234468,2.49,205304,768x512,4.1769,,,,,,
stream,11,0.053188406,2.46,196072,768x512,3.989,,,,,,
stream,12,0.053260766,2.52,187278,768x512,3.8101,,,,,,
stream,13,0.053568727,2.55,179853,768x512,3.6591,,,,,,
stream,14,0.051726113,2.42,173041,768x512,3.5205,,,,,,
stream,15,0.051138372,2.35,166778,768x512,3.3931,,,,,,
stream,16,0.05043494,2.34,159840,768x512,3.2519,,,,,,
stream,17,0.050750061,2.47,154570,768x512,3.1447,,,,,,
stream,18,0.049129177,2.29,149568,768x512,3.0429,,,,,,
stream,19,0.048942027,2.28,144919,768x512,2.9483,,,,,,
stream,20,0.049126187,2.29,140197,768x512,2.8523,,,,,,
stream,21,0.049380817,2.36,136032,768x512,2.7675,,,,,,
stream,22,0.048256066,2.37,132254,768x512,2.6907,,,,,,
stream,23,0.047697214,2.26,128465,768x512,2.6136,,,,,,
stream,24,0.047069813,2.23,124087,768x512,2.5245,,,,,,
stream,25,0.046729992,2.18,117736,768x512,2.3953,,,,,,
stream,26,0.046137111,2.28,111824,768x512,2.275,,,,,,
stream,27,0.045239769,2.21,106495,768x512,2.1666,,,,,,
stream,28,0.045046489,2.22,101589,768x512,2.0668,,,,,,
stream,29,0.044392647,1.84,97084,768x512,1.9751,,,,,,
stream,30,0.044090626,2.18,92960,768x512,1.8912,,,,,,
stream,31,0.044188336,2.19,86881,768x512,1.7675,,,,,,
stream,32,0.043004044,2.07,81583,768x512,1.6598,,,,,,
stream,33,0.042179822,1.99,77006,768x512,1.5666,,,,,,
stream,34,0.04151786,2.01,72865,768x512,1.4824,,,,,,
stream,35,0.040842359,1.91,68044,768x512,1.3843,,,,,,
stream,36,0.040671409,1.95,63318,768x512,1.2882,,,,,,
stream,37,0.040273648,2.03,59186,768x512,1.2041,,,,,,
stream,38,0.039581607,2.02,55027,768x512,1.1195,,,,,,
stream,39,0.039435176,1.89,50913,768x512,1.0358,,,,,,
stream,40,0.038945315,1.85,47181,768x512,0.9598,,,,,,
stream,41,0.038308263,1.89,43380,768x512,0.8825,,,,,,
stream,42,0.037516932,1.82,40058,768x512,0.8149,,,,,,
stream,43,0.037703242,1.84,36602,768x512,0.7446,,,,,,
stream,44,0.037023221,1.78,33588,768x512,0.6833,,,,,,
stream,45,0.03695158,1.78,30542,768x512,0.6213,,,,,,
stream,46,0.037551772,1.96,27750,768x512,0.5645,,,,,,
stream,47,0.035866638,1.73,25109,768x512,0.5108,,,,,,
stream,48,0.035425248,1.71,22613,768x512,0.46,,,,,,
stream,49,0.034686176,1.69,20250,768x512,0.4119,,,,,,
stream,50,0.034359015,1.64,18222,768x512,0.3707,,,,,,
stream,51,0.034238855,1.66,16401,768x512,0.3336,,,,,,
stream,52,0.033766554,1.63,14734,768x512,0.2997,,,,,,
stream,53,0.033020362,1.59,13182,768x512,0.2681,,,,,,
stream,54,0.033847034,1.57,11636,768x512,0.2367,,,,,,
stream,55,0.032883111,1.58,10341,768x512,0.2103,,,,,,
stream,56,0.032393101,1.56,9049,768x512,0.1841,,,,,,
stream,57,0.032604101,1.58,7957,768x512,0.1618,,,,,,
stream,58,0.03203569,1.51,6917,768x512,0.1407,,,,,,
stream,59,0.031761279,1.59,5904,768x512,0.1201,,,,,,
stream,60,0.031364149,1.46,4976,768x512,0.1012,,,,,,
stream,61,0.031292729,1.47,4136,768x512,0.0841,,,,,,
stream,62,0.031248939,1.55,3228,768x512,0.0656,,,,,,
stream,63,0.030504657,1.42,2303,768x512,0.0468,,,,,,
studentsculpture,0,0.080496746,3.8,518181,632x505,12.9886,,,,,,
studentsculpture,1,0.06881049,3.27,399257,632x505,10.0076,,,,,,
studentsculpture,2,0.063466869,2.89,343569,632x505,8.6118,,,,,,
studentsculpture,3,0.060018821,2.68,304462,632x505,7.6315,,,,,,
studentsculpture,4,0.057374615,2.66,276560,632x505,6.9321,,,,,,
studentsculpture,5,0.055765682,2.55,254112,632x505,6.3695,,,,,,
studentsculpture,6,0.054310749,2.58,236093,632x505,5.9178,,,,,,
studentsculpture,7,0.052829416,2.45,220321,632x505,5.5225,,,,,,
studentsculpture,8,0.051919713,2.42,207470,632x505,5.2004,,,,,,
studentsculpture,9,0.051769903,2.43,195415,632x505,4.8982,,,,,,
studentsculpture,10,0.049818179,2.41,185242,632x505,4.6432,,,,,,
studentsculpture,11,0.049336298,2.3,176610,632x505,4.4268,,,,,,
studentsculpture,12,0.049066787,2.3,168292,632x505,4.2183,,,,,,
studentsculpture,13,0.048231035,2.23,161223,632x505,4.0411,,,,,,
studentsculpture,14,0.047646284,2.25,154730,632x505,3.8784,,,,,,
studentsculpture,15,0.047127893,2.29,148768,632x505,3.7289,,,,,,
studentsculpture,16,0.046947512,2.22,141969,632x505,3.5585,,,,,,
studentsculpture,17,0.04609839,2.16,136906,632x505,3.4316,,,,,,
studentsculpture,18,0.04581049,2.17,132090,632x505,3.3109,,,,,,
studentsculpture,19,0.045221809,2.22,127665,632x505,3.2,,,,,,
studentsculpture,20,0.044812648,2.13,123124,632x505,3.0862,,,,,,
studentsculpture,21,0.044548658,2.2,119334,632x505,2.9912,,,,,,
studentsculpture,22,0.044202786,2.14,115734,632x505,2.9009,,,,,,
studentsculpture,23,0.043870346,2.14,112316,632x505,2.8152,,,,,,
studentsculpture,24,0.043284295,2.19,108249,632x505,2.7133,,,,,,
studentsculpture,25,0.043019654,2.09,102354,632x505,2.5655,,,,,,
studentsculpture,26,0.042459053,2.08,96943,632x505,2.4299,,,,,,
studentsculpture,27,0.042246012,2.11,91981,632x505,2.3055,,,,,,
studentsculpture,28,0.041725431,2.03,87514,632x505,2.1936,,,,,,
studentsculpture,29,0.040509329,2.1,83403,632x505,2.0905,,,,,,
studentsculpture,30,0.040795049,2.01,79570,632x505,1.9944,,,,,,
studentsculpture,31,0.04093126,2.01,73893,632x505,1.8521,,,,,,
studentsculpture,32,0.039593537,1.89,69186,632x505,1.7342,,,,,,
studentsculpture,33,0.039299426,1.96,65230,632x505,1.635,,,,,,
studentsculpture,34,0.038813315,1.92,61636,632x505,1.5449,,,,,,
studentsculpture,35,0.037773713,1.78,57494,632x505,1.4411,,,,,,
studentsculpture,36,0.037521952,1.77,53562,632x505,1.3425,,,,,,
studentsculpture,37,0.037870273,1.83,50097,632x505,1.2557,,,,,,
studentsculpture,38,0.03696396,1.81,46494,632x505,1.1654,,,,,,
studentsculpture,39,0.03662596,1.9,43162,632x505,1.0818,,,,,,
studentsculpture,40,0.035737278,1.72,40177,632x505,1.007,,,,,,
studentsculpture,41,0.035478887,1.69,37123,632x505,0.9305,,,,,,
studentsculpture,42,0.034855396,1.66,34428,632x505,0.8629,,,,,,
studentsculpture,43,0.034449736,1.68,31625,632x505,0.7927,,,,,,
studentsculpture,44,0.033852624,1.66,29084,632x505,0.729,,,,,,
studentsculpture,45,0.035459887,1.72,26633,632x505,0.6675,,,,,,
studentsculpture,46,0.033211763,1.58,24412,632x505,0.6119,,,,,,
studentsculpture,47,0.033084282,1.6,22318,632x505,0.5594,,,,,,
studentsculpture,48,0.032491671,1.54,20359,632x505,0.5103,,,,,,
studentsculpture,49,0.032809452,1.59,18549,632x505,0.4649,,,,,,
studentsculpture,50,0.03223511,1.6,16917,632x505,0.424,,,,,,
studentsculpture,51,0.031396749,1.49,15372,632x505,0.3853,,,,,,
studentsculpture,52,0.03199014,1.54,13832,632x505,0.3467,,,,,,
studentsculpture,53,0.030953458,1.51,12476,632x505,0.3127,,,,,,
studentsculpture,54,0.031179408,1.45,11225,632x505,0.2813,,,,,,
studentsculpture,55,0.030939748,1.48,10019,632x505,0.2511,,,,,,
studentsculpture,56,0.030326036,1.43,8910,632x505,0.2233,,,,,,
studentsculpture,57,0.029950875,1.44,7932,632x505,0.1988,,,,,,
studentsculpture,58,0.029346874,1.37,6961,632x505,0.1744,,,,,,
studentsculpture,59,0.029437004,1.38,6021,632x505,0.1509,,,,,,
studentsculpture,60,0.029027734,1.38,5198,632x505,0.1302,,,,,,
studentsculpture,61,0.029248644,1.37,4410,632x505,0.1105,,,,,,
studentsculpture,62,0.028695262,1.38,3433,632x505,0.086,,,,,,
studentsculpture,63,0.028766793,1.4,2539,632x505,0.0636,,,,,,
womanhat,0,0.072363158,3.52,392082,480x720,9.0759,,,,,,
womanhat,1,0.058574568,2.59,268327,480x720,6.2112,,,,,,
womanhat,2,0.053156056,2.59,215035,480x720,4.9776,,,,,,
womanhat,3,0.049297947,2.27,180081,480x720,4.1685,,,,,,
womanhat,4,0.047585474,2.22,157956,480x720,3.6563,,,,,,
womanhat,5,0.04569689,2.16,139663,480x720,3.2329,,,,,,
womanhat,6,0.044186566,2.11,125681,480x720,2.9092,,,,,,
womanhat,7,0.044201776,2.18,114053,480x720,2.6401,,,,,,
womanhat,8,0.042418733,2.02,105028,480x720,2.4312,,,,,,
womanhat,9,0.04118809,2,96407,480x720,2.2316,,,,,,
womanhat,10,0.040791769,1.97,89834,480x720,2.0794,,,,,,
womanhat,11,0.040010247,1.93,83932,480x720,1.9428,,,,,,
womanhat,12,0.039260946,1.93,78051,480x720,1.8067,,,,,,
womanhat,13,0.038695174,1.89,73427,480x720,1.6996,,,,,,
womanhat,14,0.038239813,1.83,69289,480x720,1.6039,,,,,,
womanhat,15,0.037920023,1.83,65502,480x720,1.5162,,,,,,
womanhat,16,0.037244121,1.77,61215,480x720,1.417,,,,,,
womanhat,17,0.037637663,1.88,58213,480x720,1.3475,,,,,,
womanhat,18,0.036818811,1.78,55342,480x720,1.281,,,,,,
womanhat,19,0.03688245,1.82,52760,480x720,1.2212,,,,,,
womanhat,20,0.035795428,1.75,50197,480x720,1.1619,,,,,,
womanhat,21,0.036108589,1.73,47973,480x720,1.1104,,,,,,
womanhat,22,0.035870438,1.75,46012,480x720,1.065,,,,,,
womanhat,23,0.035207897,1.68,44136,480x720,1.0216,,,,,,
womanhat,24,0.035093176,1.72,42042,480x720,0.9731,,,,,,
womanhat,25,0.035071287,1.71,38869,480x720,0.8997,,,,,,
womanhat,26,0.034597216,1.71,36176,480x720,0.8374,,,,,,
womanhat,27,0.034521045,1.73,33632,480x720,0.7785,,,,,,
womanhat,28,0.033457444,1.6,31513,480x720,0.7294,,,,,,
womanhat,29,0.033411124,1.59,29499,480x720,0.6828,,,,,,
womanhat,30,0.033283863,1.62,27748,480x720,0.6423,,,,,,
womanhat,31,0.032609251,1.58,25246,480x720,0.5843,,,,,,
womanhat,32,0.032830642,1.6,23203,480x720,0.5371,,,,,,
womanhat,33,0.03215062,1.6,21599,480x720,0.4999,,,,,,
womanhat,34,0.031742689,1.51,20057,480x720,0.4642,,,,,,
womanhat,35,0.031688349,1.52,18328,480x720,0.4242,,,,,,
womanhat,36,0.031431928,1.54,16868,480x720,0.3904,,,,,,
womanhat,37,0.031448529,1.52,15541,480x720,0.3597,,,,,,
womanhat,38,0.031178778,1.46,14207,480x720,0.3288,,,,,,
womanhat,39,0.030719467,1.47,13066,480x720,0.3024,,,,,,
womanhat,40,0.030879317,1.48,11956,480x720,0.2767,,,,,,
womanhat,41,0.030603007,1.53,10847,480x720,0.251,,,,,,
womanhat,42,0.030415297,1.41,9994,480x720,0.2313,,,,,,
womanhat,43,0.030476396,1.46,9088,480x720,0.2103,,,,,,
womanhat,44,0.031106338,1.54,8354,480x720,0.1933,,,,,,
womanhat,45,0.030210066,1.45,7656,480x720,0.1772,,,,,,
womanhat,46,0.030044295,1.43,6993,480x720,0.1618,,,,,,
womanhat,47,0.029688155,1.39,6474,480x720,0.1498,,,,,,
womanhat,48,0.029532855,1.38,5911,480x720,0.1368,,,,,,
womanhat,49,0.029191864,1.38,5413,480x720,0.1253,,,,,,
womanhat,50,0.034862686,1.62,4971,480x720,0.115,,,,,,
womanhat,51,0.028948003,1.38,4566,480x720,0.1056,,,,,,
womanhat,52,0.029615024,1.39,4153,480x720,0.0961,,,,,,
womanhat,53,0.029370064,1.44,3840,480x720,0.0888,,,,,,
womanhat,54,0.028871773,1.38,3528,480x720,0.0816,,,,,,
womanhat,55,0.028648952,1.35,3278,480x720,0.0758,,,,,,
womanhat,56,0.028883533,1.33,3008,480x720,0.0696,,,,,,
womanhat,57,0.028469572,1.32,2785,480x720,0.0644,,,,,,
womanhat,58,0.028657063,1.37,2540,480x720,0.0587,,,,,,
womanhat,59,0.028345792,1.37,2303,480x720,0.0533,,,,,,
womanhat,60,0.028059641,1.33,2103,480x720,0.0486,,,,,,
womanhat,61,0.028571812,1.35,1903,480x720,0.044,,,,,,
womanhat,62,0.028115041,1.34,1664,480x720,0.0385,,,,,,
womanhat,63,0.028489282,1.38,1418,480x720,0.0328,,,,,,
woman,0,0.077478119,3.76,479999,480x720,11.111,,,,,,
woman,1,0.066243544,3.26,357048,480x720,8.265,,,,,,
woman,2,0.060170172,2.99,295941,480x720,6.8504,,,,,,
woman,3,0.055695852,2.76,255242,480x720,5.9083,,,,,,
woman,4,0.05483538,2.68,227877,480x720,5.2749,,,,,,
woman,5,0.052986655,2.58,205843,480x720,4.7648,,,,,,
woman,6,0.050772941,2.58,188614,480x720,4.366,,,,,,
woman,7,0.049435407,2.37,173888,480x720,4.0251,,,,,,
woman,8,0.048591026,2.39,162294,480x720,3.7568,,,,,,
woman,9,0.047758854,2.23,151307,480x720,3.5024,,,,,,
woman,10,0.046704272,2.29,142372,480x720,3.2956,,,,,,
woman,11,0.046401851,2.25,134400,480x720,3.1111,,,,,,
woman,12,0.044721948,2.17,126542,480x720,2.9292,,,,,,
woman,13,0.044189237,2.13,120075,480x720,2.7795,,,,,,
woman,14,0.043688096,2.14,114043,480x720,2.6398,,,,,,
woman,15,0.043829515,2.15,108750,480x720,2.5173,,,,,,
woman,16,0.042660943,2.08,102527,480x720,2.3733,,,,,,
woman,17,0.042797104,2.03,98173,480x720,2.2725,,,,,,
woman,18,0.041580091,1.98,94123,480x720,2.1787,,,,,,
woman,19,0.04108007,1.97,90422,480x720,2.0931,,,,,,
woman,20,0.04129273,2.02,86602,480x720,2.0046,,,,,,
woman,21,0.040596178,1.99,83462,480x720,1.9319,,,,,,
woman,22,0.040341698,1.97,80504,480x720,1.8635,,,,,,
woman,23,0.040754569,1.98,77760,480x720,1.8,,,,,,
woman,24,0.039353985,1.88,74582,480x720,1.7264,,,,,,
woman,25,0.039124576,1.87,69979,480x720,1.6198,,,,,,
woman,26,0.038872595,1.86,65905,480x720,1.5255,,,,,,
woman,27,0.038095013,1.86,62127,480x720,1.4381,,,,,,
woman,28,0.037681792,1.83,58639,480x720,1.3573,,,,,,
woman,29,0.037950843,1.91,55630,480x720,1.2877,,,,,,
woman,30,0.037175831,1.86,52888,480x720,1.2242,,,,,,
woman,31,0.036590889,1.78,48886,480x720,1.1316,,,,,,
woman,32,0.035950338,1.73,45527,480x720,1.0538,,,,,,
woman,33,0.035850038,1.75,42672,480x720,0.9877,,,,,,
woman,34,0.035640788,1.74,40003,480x720,0.9259,,,,,,
woman,35,0.036135659,1.78,37062,480x720,0.8579,,,,,,
woman,36,0.034963276,1.71,34318,480x720,0.7943,,,,,,
woman,37,0.034271734,1.65,31876,480x720,0.7378,,,,,,
woman,38,0.034327555,1.48,29512,480x720,0.6831,,,,,,
woman,39,0.034476246,1.72,27191,480x720,0.6294,,,,,,
woman,40,0.033042602,1.6,25138,480x720,0.5818,,,,,,
woman,41,0.032967562,1.59,22983,480x720,0.532,,,,,,
woman,42,0.032529991,1.52,21121,480x720,0.4889,,,,,,
woman,43,0.032384591,1.53,19256,480x720,0.4457,,,,,,
woman,44,0.03217899,1.53,17644,480x720,0.4084,,,,,,
woman,45,0.03197679,1.54,16064,480x720,0.3718,,,,,,
woman,46,0.032825452,1.57,14563,480x720,0.3371,,,,,,
woman,47,0.032048059,1.58,13240,480x720,0.3064,,,,,,
woman,48,0.030744677,1.49,11927,480x720,0.276,,,,,,
woman,49,0.040405919,2.04,10684,480x720,0.2473,,,,,,
woman,50,0.030643637,1.59,9648,480x720,0.2233,,,,,,
woman,51,0.030580037,1.66,8710,480x720,0.2016,,,,,,
woman,52,0.030986618,1.49,7822,480x720,0.181,,,,,,
woman,53,0.032947362,1.56,7050,480x720,0.1631,,,,,,
woman,54,0.029766766,1.43,6270,480x720,0.1451,,,,,,
woman,55,0.029984555,1.49,5573,480x720,0.129,,,,,,
woman,56,0.029777335,1.42,4919,480x720,0.1138,,,,,,
woman,57,0.029136004,1.42,4321,480x720,0.1,,,,,,
woman,58,0.029577155,1.45,3789,480x720,0.0877,,,,,,
woman,59,0.028654093,1.38,3347,480x720,0.0774,,,,,,
woman,60,0.028960674,1.42,2925,480x720,0.0677,,,,,,
woman,61,0.028825943,1.39,2549,480x720,0.059,,,,,,
woman,62,0.028533882,1.4,2117,480x720,0.049,,,,,,
woman,63,0.028959703,1.39,1675,480x720,0.0387,,,,,,
