Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,avg time,,,,
statue,59,0.029268414,1.42,2567,480x720,0.0594,,,,,,
statue,60,0.028868853,1.37,2339,480x720,0.0541,,,,,,
statue,61,0.028740763,1.37,2079,480x720,0.0481,,,,,,
statue,62,0.028223652,1.36,1782,480x720,0.0412,,,,,,
statue,63,0.028357991,1.31,1475,480x720,0.0341,,,,,,
stream,0,0.093099033,4.48,591069,768x512,12.0253,,,,,,
stream,1,0.076699878,3.67,452753,768x512,9.2112,,,,,,
stream,2,0.070058583,3.13,381728,768x512,7.7662,,,,,,
stream,3,0.065055411,2.95,334993,768x512,6.8154,,,,,,
stream,4,0.063214688,2.85,303816,768x512,6.1811,,,,,,
stream,5,0.062623906,2.8,278587,768x512,5.6678,,,,,,
stream,6,0.060164821,2.75,258748,768x512,5.2642,,,,,,
stream,7,0.057272285,2.6,241916,768x512,4.9217,,,,,,
stream,8,0.056492744,2.61,228190,768x512,4.6425,,,,,,
stream,9,0.05501509,2.53,215635,768x512,4.3871,,,,,,
stream,10,0.054300039,2.48,205304,768x512,4.1769,,,,,,
stream,11,0.053761417,2.49,196072,768x512,3.989,,,,,,
stream,12,0.052855015,2.47,187278,768x512,3.8101,,,,,,
stream,13,0.053626717,2.51,179853,768x512,3.6591,,,,,,
stream,14,0.051803053,2.38,173041,768x512,3.5205,,,,,,
stream,15,0.051081762,2.4,166778,768x512,3.3931,,,,,,
stream,16,0.051350772,2.42,159840,768x512,3.2519,,,,,,
stream,17,0.049964099,2.35,154570,768x512,3.1447,,,,,,
stream,18,0.049765538,2.37,149568,768x512,3.0429,,,,,,
stream,19,0.049104587,2.3,144919,768x512,2.9483,,,,,,
stream,20,0.048617066,2.29,140197,768x512,2.8523,,,,,,
stream,21,0.048382365,2.31,136032,768x512,2.7675,,,,,,
stream,22,0.047941095,2.35,132254,768x512,2.6907,,,,,,
stream,23,0.047894585,2.34,128465,768x512,2.6136,,,,,,
stream,24,0.047049983,2.24,124087,768x512,2.5245,,,,,,
stream,25,0.046444091,2.24,117736,768x512,2.3953,,,,,,
stream,26,0.04599067,2.19,111824,768x512,2.275,,,,,,
stream,27,0.045640229,2.19,106495,768x512,2.1666,,,,,,
stream,28,0.044793368,2.15,101589,768x512,2.0668,,,,,,
stream,29,0.044295267,2.22,97084,768x512,1.9751,,,,,,
stream,30,0.044479807,2.15,92960,768x512,1.8912,,,,,,
stream,31,0.043211994,1.78,86881,768x512,1.7675,,,,,,
stream,32,0.043586315,2.17,81583,768x512,1.6598,,,,,,
stream,33,0.042663613,2.09,77006,768x512,1.5666,,,,,,
stream,34,0.041645561,2.06,72865,768x512,1.4824,,,,,,
stream,35,0.041510191,2,68044,768x512,1.3843,,,,,,
stream,36,0.04111302,1.96,63318,768x512,1.2882,,,,,,
stream,37,0.040547158,1.98,59186,768x512,1.2041,,,,,,
stream,38,0.040042087,1.91,55027,768x512,1.1195,,,,,,
stream,39,0.039196845,1.89,50913,768x512,1.0358,,,,,,
stream,40,0.038900295,1.85,47181,768x512,0.9598,,,,,,
stream,41,0.038458734,1.88,43380,768x512,0.8825,,,,,,
stream,42,0.038146594,1.88,40058,768x512,0.8149,,,,,,
stream,43,0.037358732,1.77,36602,768x512,0.7446,,,,,,
stream,44,0.037441061,1.88,33588,768x512,0.6833,,,,,,
stream,45,0.037165671,1.8,30542,768x512,0.6213,,,,,,
stream,46,0.036102809,1.75,27750,768x512,0.5645,,,,,,
stream,47,0.035566218,1.76,25109,768x512,0.5108,,,,,,
stream,48,0.034894816,1.65,22613,768x512,0.46,,,,,,
stream,49,0.0363785,1.76,20250,768x512,0.4119,,,,,,
stream,50,0.034485476,1.64,18222,768x512,0.3707,,,,,,
stream,51,0.034220585,1.68,16401,768x512,0.3336,,,,,,
stream,52,0.033879973,1.64,14734,768x512,0.2997,,,,,,
stream,53,0.033060662,1.61,13182,768x512,0.2681,,,,,,
stream,54,0.033118202,1.62,11636,768x512,0.2367,,,,,,
stream,55,0.032696831,1.62,10341,768x512,0.2103,,,,,,
stream,56,0.032548111,1.61,9049,768x512,0.1841,,,,,,
stream,57,0.03220602,1.52,7957,768x512,0.1618,,,,,,
stream,58,0.031602239,1.54,6917,768x512,0.1407,,,,,,
stream,59,0.03216728,1.56,5904,768x512,0.1201,,,,,,
stream,60,0.031475029,1.54,4976,768x512,0.1012,,,,,,
stream,61,0.030992768,1.49,4136,768x512,0.0841,,,,,,
stream,62,0.030718977,1.51,3228,768x512,0.0656,,,,,,
stream,63,0.030154756,1.51,2303,768x512,0.0468,,,,,,
studentsculpture,0,0.080501436,3.85,518181,632x505,12.9886,,,,,,
studentsculpture,1,0.06895862,3.42,399257,632x505,10.0076,,,,,,
studentsculpture,2,0.06387557,3.06,343569,632x505,8.6118,,,,,,
studentsculpture,3,0.060808373,2.96,304462,632x505,7.6315,,,,,,
studentsculpture,4,0.057991006,2.81,276560,632x505,6.9321,,,,,,
studentsculpture,5,0.055174421,2.58,254112,632x505,6.3695,,,,,,
studentsculpture,6,0.05513821,2.68,236093,632x505,5.9178,,,,,,
studentsculpture,7,0.053531267,2.49,220321,632x505,5.5225,,,,,,
studentsculpture,8,0.052415025,2.51,207470,632x505,5.2004,,,,,,
studentsculpture,9,0.051543932,2.56,195415,632x505,4.8982,,,,,,
studentsculpture,10,0.050570311,2.44,185242,632x505,4.6432,,,,,,
studentsculpture,11,0.049353797,2.45,176610,632x505,4.4268,,,,,,
studentsculpture,12,0.049184187,2.41,168292,632x505,4.2183,,,,,,
studentsculpture,13,0.048265805,2.42,161223,632x505,4.0411,,,,,,
studentsculpture,14,0.047718004,2.43,154730,632x505,3.8784,,,,,,
studentsculpture,15,0.046902612,2.37,148768,632x505,3.7289,,,,,,
studentsculpture,16,0.046613742,2.36,141969,632x505,3.5585,,,,,,
studentsculpture,17,0.046372071,2.3,136906,632x505,3.4316,,,,,,
studentsculpture,18,0.0457732,2.3,132090,632x505,3.3109,,,,,,
studentsculpture,19,0.045192718,2.25,127665,632x505,3.2,,,,,,
studentsculpture,20,0.044676557,2.2,123124,632x505,3.0862,,,,,,
studentsculpture,21,0.044668527,2.25,119334,632x505,2.9912,,,,,,
studentsculpture,22,0.044121467,2.25,115734,632x505,2.9009,,,,,,
studentsculpture,23,0.043865516,2.26,112316,632x505,2.8152,,,,,,
studentsculpture,24,0.043498075,2.27,108249,632x505,2.7133,,,,,,
studentsculpture,25,0.043404515,2.24,102354,632x505,2.5655,,,,,,
studentsculpture,26,0.043005313,2.21,96943,632x505,2.4299,,,,,,
studentsculpture,27,0.042157282,2.18,91981,632x505,2.3055,,,,,,
studentsculpture,28,0.041595911,2.1,87514,632x505,2.1936,,,,,,
studentsculpture,29,0.04110796,2.1,83403,632x505,2.0905,,,,,,
studentsculpture,30,0.040735839,2.02,79570,632x505,1.9944,,,,,,
studentsculpture,31,0.040134088,2.03,73893,632x505,1.8521,,,,,,
studentsculpture,32,0.039750436,2.12,69186,632x505,1.7342,,,,,,
studentsculpture,33,0.038976245,2,65230,632x505,1.635,,,,,,
studentsculpture,34,0.038591594,1.98,61636,632x505,1.5449,,,,,,
studentsculpture,35,0.038093933,1.94,57494,632x505,1.4411,,,,,,
studentsculpture,36,0.037613332,1.92,53562,632x505,1.3425,,,,,,
studentsculpture,37,0.037608422,1.89,50097,632x505,1.2557,,,,,,
studentsculpture,38,0.036527329,1.92,46494,632x505,1.1654,,,,,,
studentsculpture,39,0.036220089,1.88,43162,632x505,1.0818,,,,,,
studentsculpture,40,0.042623273,2.08,40177,632x505,1.007,,,,,,
studentsculpture,41,0.035706498,1.86,37123,632x505,0.9305,,,,,,
studentsculpture,42,0.034945687,1.78,34428,632x505,0.8629,,,,,,
studentsculpture,43,0.034710236,1.78,31625,632x505,0.7927,,,,,,
studentsculpture,44,0.034280364,1.8,29084,632x505,0.729,,,,,,
studentsculpture,45,0.033969484,1.74,26633,632x505,0.6675,,,,,,
studentsculpture,46,0.033617943,1.71,24412,632x505,0.6119,,,,,,
studentsculpture,47,0.033078012,1.67,22318,632x505,0.5594,,,,,,
studentsculpture,48,0.033058002,1.71,20359,632x505,0.5103,,,,,,
studentsculpture,49,0.03221407,1.64,18549,632x505,0.4649,,,,,,
studentsculpture,50,0.03198461,1.61,16917,632x505,0.424,,,,,,
studentsculpture,51,0.031864459,1.56,15372,632x505,0.3853,,,,,,
studentsculpture,52,0.031248449,1.57,13832,632x505,0.3467,,,,,,
studentsculpture,53,0.031678369,1.6,12476,632x505,0.3127,,,,,,
studentsculpture,54,0.030483816,1.63,11225,632x505,0.2813,,,,,,
studentsculpture,55,0.030816467,1.53,10019,632x505,0.2511,,,,,,
studentsculpture,56,0.030264796,1.55,8910,632x505,0.2233,,,,,,
studentsculpture,57,0.029852535,1.48,7932,632x505,0.1988,,,,,,
studentsculpture,58,0.029783494,1.43,6961,632x505,0.1744,,,,,,
studentsculpture,59,0.029480175,1.46,6021,632x505,0.1509,,,,,,
studentsculpture,60,0.03195206,1.58,5198,632x505,0.1302,,,,,,
studentsculpture,61,0.028857933,1.45,4410,632x505,0.1105,,,,,,
studentsculpture,62,0.028496142,1.39,3433,632x505,0.086,,,,,,
studentsculpture,63,0.028300591,1.44,2539,632x505,0.0636,,,,,,
womanhat,0,0.070589584,3.49,392082,480x720,9.0759,,,,,,
womanhat,1,0.058066367,2.94,268327,480x720,6.2112,,,,,,
womanhat,2,0.054731199,3.11,215035,480x720,4.9776,,,,,,
womanhat,3,0.049680948,2.31,180081,480x720,4.1685,,,,,,
womanhat,4,0.047171943,2.38,157956,480x720,3.6563,,,,,,
womanhat,5,0.04626658,2.36,139663,480x720,3.2329,,,,,,
womanhat,6,0.044143366,2.19,125681,480x720,2.9092,,,,,,
womanhat,7,0.043143624,2.2,114053,480x720,2.6401,,,,,,
womanhat,8,0.042884143,2.15,105028,480x720,2.4312,,,,,,
womanhat,9,0.042046662,2.12,96407,480x720,2.2316,,,,,,
womanhat,10,0.041071509,2.18,89834,480x720,2.0794,,,,,,
womanhat,11,0.040076738,2,83932,480x720,1.9428,,,,,,
womanhat,12,0.039185405,2,78051,480x720,1.8067,,,,,,
womanhat,13,0.039724787,1.93,73427,480x720,1.6996,,,,,,
womanhat,14,0.039652366,2.02,69289,480x720,1.6039,,,,,,
womanhat,15,0.037999563,1.92,65502,480x720,1.5162,,,,,,
womanhat,16,0.037105501,1.86,61215,480x720,1.417,,,,,,
womanhat,17,0.03678519,1.85,58213,480x720,1.3475,,,,,,
womanhat,18,0.037405662,1.85,55342,480x720,1.281,,,,,,
womanhat,19,0.036427319,1.79,52760,480x720,1.2212,,,,,,
womanhat,20,0.03634156,1.83,50197,480x720,1.1619,,,,,,
womanhat,21,0.037856663,1.87,47973,480x720,1.1104,,,,,,
womanhat,22,0.035660328,1.74,46012,480x720,1.065,,,,,,
womanhat,23,0.035047966,1.75,44136,480x720,1.0216,,,,,,
womanhat,24,0.035845548,1.77,42042,480x720,0.9731,,,,,,
womanhat,25,0.034715676,1.75,38869,480x720,0.8997,,,,,,
womanhat,26,0.034397515,1.67,36176,480x720,0.8374,,,,,,
womanhat,27,0.034304955,1.83,33632,480x720,0.7785,,,,,,
womanhat,28,0.033734734,1.69,31513,480x720,0.7294,,,,,,
womanhat,29,0.033398793,1.65,29499,480x720,0.6828,,,,,,
womanhat,30,0.033160402,1.63,27748,480x720,0.6423,,,,,,
womanhat,31,0.033010372,1.68,25246,480x720,0.5843,,,,,,
womanhat,32,0.032583361,1.58,23203,480x720,0.5371,,,,,,
womanhat,33,0.033422243,1.68,21599,480x720,0.4999,,,,,,
womanhat,34,0.03187274,1.51,20057,480x720,0.4642,,,,,,
womanhat,35,0.031338129,1.52,18328,480x720,0.4242,,,,,,
womanhat,36,0.031492929,1.53,16868,480x720,0.3904,,,,,,
womanhat,37,0.031346169,1.57,15541,480x720,0.3597,,,,,,
womanhat,38,0.030922557,1.53,14207,480x720,0.3288,,,,,,
womanhat,39,0.030692977,1.5,13066,480x720,0.3024,,,,,,
womanhat,40,0.031002188,1.5,11956,480x720,0.2767,,,,,,
womanhat,41,0.030626807,1.52,10847,480x720,0.251,,,,,,
womanhat,42,0.030016525,1.49,9994,480x720,0.2313,,,,,,
womanhat,43,0.030262986,1.46,9088,480x720,0.2103,,,,,,
womanhat,44,0.030698478,1.54,8354,480x720,0.1933,,,,,,
womanhat,45,0.029698675,1.41,7656,480x720,0.1772,,,,,,
womanhat,46,0.029861185,1.44,6993,480x720,0.1618,,,,,,
womanhat,47,0.029827945,1.45,6474,480x720,0.1498,,,,,,
womanhat,48,0.029501235,1.43,5911,480x720,0.1368,,,,,,
womanhat,49,0.029319784,1.39,5413,480x720,0.1253,,,,,,
womanhat,50,0.029104364,1.4,4971,480x720,0.115,,,,,,
womanhat,51,0.029338504,1.41,4566,480x720,0.1056,,,,,,
womanhat,52,0.029131843,1.39,4153,480x720,0.0961,,,,,,
womanhat,53,0.028693663,1.42,3840,480x720,0.0888,,,,,,
womanhat,54,0.029463284,1.46,3528,480x720,0.0816,,,,,,
womanhat,55,0.028572923,1.36,3278,480x720,0.0758,,,,,,
womanhat,56,0.028597352,1.43,3008,480x720,0.0696,,,,,,
womanhat,57,0.028466592,1.38,2785,480x720,0.0644,,,,,,
womanhat,58,0.028177972,1.34,2540,480x720,0.0587,,,,,,
womanhat,59,0.028144191,1.35,2303,480x720,0.0533,,,,,,
womanhat,60,0.028301592,1.35,2103,480x720,0.0486,,,,,,
womanhat,61,0.028159001,1.33,1903,480x720,0.044,,,,,,
womanhat,62,0.027945192,1.36,1664,480x720,0.0385,,,,,,
womanhat,63,0.027715931,1.28,1418,480x720,0.0328,,,,,,
woman,0,0.081215887,3.89,479999,480x720,11.111,,,,,,
woman,1,0.065800794,3.28,357048,480x720,8.265,,,,,,
woman,2,0.060424692,2.98,295941,480x720,6.8504,,,,,,
woman,3,0.056434453,2.79,255242,480x720,5.9083,,,,,,
woman,4,0.054197068,2.68,227877,480x720,5.2749,,,,,,
woman,5,0.051955473,2.59,205843,480x720,4.7648,,,,,,
woman,6,0.05054903,2.41,188614,480x720,4.366,,,,,,
woman,7,0.049253417,2.4,173888,480x720,4.0251,,,,,,
woman,8,0.048750277,2.46,162294,480x720,3.7568,,,,,,
woman,9,0.047409413,2.35,151307,480x720,3.5024,,,,,,
woman,10,0.046262201,2.31,142372,480x720,3.2956,,,,,,
woman,11,0.04549057,2.31,134400,480x720,3.1111,,,,,,
woman,12,0.045162348,2.22,126542,480x720,2.9292,,,,,,
woman,13,0.043931796,2.17,120075,480x720,2.7795,,,,,,
woman,14,0.043675465,2.26,114043,480x720,2.6398,,,,,,
woman,15,0.043196855,2.36,108750,480x720,2.5173,,,,,,
woman,16,0.044228977,2.16,102527,480x720,2.3733,,,,,,
woman,17,0.042078541,2.07,98173,480x720,2.2725,,,,,,
woman,18,0.041612831,2.01,94123,480x720,2.1787,,,,,,
woman,19,0.04107536,2.02,90422,480x720,2.0931,,,,,,
woman,20,0.040775359,2.04,86602,480x720,2.0046,,,,,,
woman,21,0.040448879,1.96,83462,480x720,1.9319,,,,,,
woman,22,0.039952128,1.97,80504,480x720,1.8635,,,,,,
woman,23,0.039678896,1.96,77760,480x720,1.8,,,,,,
woman,24,0.039422466,1.92,74582,480x720,1.7264,,,,,,
woman,25,0.038773385,1.92,69979,480x720,1.6198,,,,,,
woman,26,0.038461154,1.85,65905,480x720,1.5255,,,,,,
woman,27,0.037987032,1.86,62127,480x720,1.4381,,,,,,
woman,28,0.037429772,1.83,58639,480x720,1.3573,,,,,,
woman,29,0.038474534,1.89,55630,480x720,1.2877,,,,,,
woman,30,0.03670136,1.82,52888,480x720,1.2242,,,,,,
woman,31,0.036390529,1.84,48886,480x720,1.1316,,,,,,
woman,32,0.036188129,1.74,45527,480x720,1.0538,,,,,,
woman,33,0.035644098,1.73,42672,480x720,0.9877,,,,,,
woman,34,0.037250831,1.92,40003,480x720,0.9259,,,,,,
woman,35,0.034797276,1.67,37062,480x720,0.8579,,,,,,
woman,36,0.034350835,1.7,34318,480x720,0.7943,,,,,,
woman,37,0.034524985,1.71,31876,480x720,0.7378,,,,,,
woman,38,0.034444725,1.65,29512,480x720,0.6831,,,,,,
woman,39,0.033610513,1.58,27191,480x720,0.6294,,,,,,
woman,40,0.033979334,1.65,25138,480x720,0.5818,,,,,,
woman,41,0.034128354,1.67,22983,480x720,0.532,,,,,,
woman,42,0.033460793,1.69,21121,480x720,0.4889,,,,,,
woman,43,0.032505141,1.59,19256,480x720,0.4457,,,,,,
woman,44,0.03206706,1.56,17644,480x720,0.4084,,,,,,
woman,45,0.031752769,1.59,16064,480x720,0.3718,,,,,,
woman,46,0.031606309,1.54,14563,480x720,0.3371,,,,,,
woman,47,0.031426059,1.56,13240,480x720,0.3064,,,,,,
woman,48,0.031015858,1.5,11927,480x720,0.276,,,,,,
woman,49,0.031017577,1.55,10684,480x720,0.2473,,,,,,
woman,50,0.030818577,1.49,9648,480x720,0.2233,,,,,,
woman,51,0.030815678,1.54,8710,480x720,0.2016,,,,,,
woman,52,0.030478386,1.48,7822,480x720,0.181,,,,,,
woman,53,0.029756595,1.47,7050,480x720,0.1631,,,,,,
woman,54,0.029691714,1.44,6270,480x720,0.1451,,,,,,
woman,55,0.029432604,1.45,5573,480x720,0.129,,,,,,
woman,56,0.029049643,1.41,4919,480x720,0.1138,,,,,,
woman,57,0.029226404,1.43,4321,480x720,0.1,,,,,,
woman,58,0.028946233,1.38,3789,480x720,0.0877,,,,,,
woman,59,0.028588862,1.33,3347,480x720,0.0774,,,,,,
woman,60,0.029367224,1.39,2925,480x720,0.0677,,,,,,
woman,61,0.028471362,1.37,2549,480x720,0.059,,,,,,
woman,62,0.028146832,1.35,2117,480x720,0.049,,,,,,
woman,63,0.027946711,1.34,1675,480x720,0.0387,,,,,,
